Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"Unity.TextMeshPro.dll!TMPro::TMP_Text.get_rectTransform()";0.0017;0.0005;0.0357;25962;24413;24358;7;25;1.02349998120917;0.002788828;0.0008;0.0031;988;3;1;19;367;24220;0.0005;0.0048;24221;25582;0
"UnityEngine.UI.dll!UnityEngine.EventSystems::BaseInput..ctor()";0.0017;0.0017;0.0017;26017;26017;26017;13;13;0.00170000002253801;0.0017;0.0017;0.0017;1;1;1;1;1;26017;0.0017;0.0017;26017;26017;0
"UnityEngine.CoreModule.dll!UnityEngine::Camera.get_targetTexture()";0.0017;0.0008;0.0633;26196;24222;25947;5;5;4.95549997891067;0.00247775;0.0012;0.0031;2000;1;1;1;2000;24216;0.0008;0.0633;24222;25947;0.0019
"UnityEngine.UIModule.dll!UnityEngine::CanvasRenderer.SetMesh_Injected()";0.0017;0.0008;0.0236;24327;24626;25177;14;16;2.42639997665538;0.002068542;0.0014;0.0022;1622;1;1;12;1173;24216;0.0002;0.0236;24221;25177;0
"UnityEngine.IMGUIModule.dll!UnityEngine::GUIUtility.GetDefaultSkin()";0.0017;0.0009999999;0.06439999;24684;24812;24779;8;9;3.97629995190073;0.002207829;0.0014;0.0023;3814;2;2;6;1801;24216;0.0001;0.0641;25751;24779;0.0013
"UnityEngine.UIModule.dll!UnityEngine::CanvasRenderer.GetColor()";0.0017;0.0003;0.0172;24894;24724;24220;15;27;0.221899998054141;0.00203578;0.0008;0.0022;353;3;1;10;109;24220;0.0002;0.0049;24381;25153;0
"Unity.ResourceManager.dll!UnityEngine.ResourceManagement.AsyncOperations::AsyncOperationBase`1.UnityEngine.ResourceManagement.AsyncOperations.IAsyncOperation.get_PercentComplete()";0.0017;0.0011;0.0198;24947;24419;25395;10;10;4.28919975960162;0.002381566;0.0015;0.0022;16209;9;9;9;1801;24216;0.0001;0.0131;24216;25395;0.0013
"UnityEngine.UI.dll!UnityEngine.UI::Graphic.get_workerMesh()";0.0017;0.0011;0.0366;25102;25065;24392;13;13;2.84709991980344;0.002469297;0.0013;0.0026;2982;2;2;14;1153;24216;0.0005;0.0324;24218;24392;0
"Unity.TextMeshPro.dll!TMPro::TMP_Text.get_transform()";0.0017;0.0005;0.0279;25735;24834;24539;15;15;0.164600000600331;0.00310566;0.0012;0.002;161;3;1;15;53;24220;0.0005;0.0043;24649;24539;0
"mscorlib.dll!System::Type.get_IsAbstract()";0.0017;0.0017;0.0017;25904;25904;25904;38;52;0.00169999990612268;0.0017;0.0017;0.0017;6;6;6;6;1;25904;0.0002;0.0003;25904;25904;0
"Newtonsoft.Json.dll!Newtonsoft.Json::JsonWriter.AutoCompleteAll()";0.0017;0.0017;0.0017;25904;25904;25904;25;27;0.00169999990612268;0.0017;0.0017;0.0017;4;4;4;4;1;25904;0.0003;0.0006;25904;25904;0
"System.Core.dll!System.Linq::Lookup`2.GetEnumerator()";0.0017;0.0017;0.0017;25904;25904;25904;37;40;0.00169999990612268;0.0017;0.0017;0.0017;4;4;4;4;1;25904;0.0003;0.0005;25904;25904;0
"Unity.ResourceManager.dll!UnityEngine.ResourceManagement.AsyncOperations::AsyncOperationBase`1.set_Result()";0.0017;0.0017;0.0017;26017;26017;26017;15;24;0.00169999978970736;0.0017;0.0017;0.0017;21;21;21;21;1;26017;0;0.0002;26017;26017;0
"UnityEngine.CoreModule.dll!UnityEngine::Gradient.SetKeys_Injected()";0.0017;0.0007;0.0219;25678;25745;25400;10;26;1.34549994504778;0.002238769;0.0013;0.0026;2159;3;1;9;601;24216;0;0.0074;24230;24824;0
"mscorlib.dll!System::Object.__icall_wrapper_mono_marshal_string_to_utf16()";0.0017;0.0017;0.0017;25904;25904;25904;25;33;0.00169999967329204;0.0017;0.0017;0.0017;12;12;12;12;1;25904;0.0001;0.0004;25904;25904;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonContainerContract.get_ItemReferenceLoopHandling()";0.0017;0.0017;0.0017;25904;25904;25904;29;31;0.00169999967329204;0.0017;0.0017;0.0017;20;20;20;20;1;25904;0;0.0002;25904;25904;0
"mscorlib.dll!System::Int32.Equals()";0.0017;0;0.03379998;24922;26022;24236;9;32;4.39269943979889;0.002197448;0.0009999999;0.0025;56654;24;3;115;1999;24216;0;0.0152;24216;25385;0.0011
"mscorlib.dll!System.Globalization::GlobalizationMode.get_Invariant()";0.0017;0.0017;0.0017;25904;25904;25904;26;34;0.00169999955687672;0.0017;0.0017;0.0017;24;24;24;24;1;25904;0;0.0001;25904;25904;0
"mscorlib.dll!System.Reflection::RuntimeConstructorInfo.get_BindingFlags()";0.0017;0.0017;0.0017;25904;25904;25904;37;51;0.00169999955687672;0.0017;0.0017;0.0017;31;31;31;31;1;25904;0;0.0001;25904;25904;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonContract.InvokeOnSerializing()";0.0017;0.0017;0.0017;25904;25904;25904;27;33;0.00169999955687672;0.0017;0.0017;0.0017;24;24;24;24;1;25904;0;0.0001;25904;25904;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonProperty.set_ValueProvider()";0.0017;0.0017;0.0017;25904;25904;25904;35;38;0.00169999955687672;0.0017;0.0017;0.0017;20;20;20;20;1;25904;0;0.0001;25904;25904;0
"System.Core.dll!::<GetEnumerator>d__13.System.Collections.Generic.IEnumerator<System.Linq.IGrouping<TKey,TElement>>.get_Current()";0.0017;0.0017;0.0017;25904;25904;25904;36;39;0.00169999955687672;0.0017;0.0017;0.0017;40;40;40;40;1;25904;0;0.0001;25904;25904;0
"UnityEngine.TextCoreFontEngineModule.dll!UnityEngine.TextCore.LowLevel::FontEngine.GetMarkToBaseAdjustmentRecordsFromMarshallingArray()";0.0016;0.0016;0.0016;25904;25904;25904;19;19;0.00160000007599592;0.0016;0.0016;0.0016;2;2;2;2;1;25904;0.0005;0.0011;25904;25904;0
"UnityEngine.TextCoreFontEngineModule.dll!UnityEngine.TextCore.LowLevel::FontEngine.PopulateMarkToMarkAdjustmentRecordMarshallingArray_Injected()";0.0016;0.0014;0.0041;25904;25452;24539;20;20;0.0071000000461936;0.002366667;0.0014;0.0016;4;1;1;2;3;24539;0.0006;0.0041;25904;24539;0
"UnityEngine.CoreModule.dll!UnityEngine::Renderer.get_bounds()";0.0016;0.0014;0.0019;24221;24732;25262;7;7;0.00489999994169921;0.001633333;0.0014;0.0016;3;1;1;1;3;24221;0.0014;0.0019;24732;25262;0
"UnityEngine.CoreModule.dll!UnityEngine::Camera.get_pixelRect()";0.0016;0.0007;0.0133;24341;24775;24350;5;5;4.8503999846871;0.0024252;0.0011;0.0037;2000;1;1;1;2000;24216;0.0007;0.0133;24775;24350;0.0012
"ParticleSystem.Draw";0.0016;0.0006;0.0241;24483;25210;25033;9;9;1.92699998710304;0.001984552;0.0012;0.0022;1393;1;1;5;971;24216;0.0003;0.0241;24216;25033;0.0241
"mscorlib.dll!System.Collections.Generic::Queue`1.Dequeue()";0.0016;0.0004;0.019;24806;24251;24220;9;20;0.594199998333352;0.002367331;0.0012;0.0029;375;1;1;9;251;24220;0.0003;0.0163;24227;24700;0
"Physics.Simulate";0.0016;0.001;0.0939;25161;24346;24456;4;4;4.4602999703493;0.002664456;0.0013;0.0037;1698;1;1;2;1674;24216;0.0009;0.0939;24389;24456;0
"UnityEngine.CoreModule.dll!UnityEngine.Events::UnityEventBase.PrepareInvoke()";0.0016;0.0006;0.09589999;25183;25054;24220;8;34;3.69369995518355;0.002750335;0.0011;0.0027;2532;2;1;8;1343;24216;0.0002;0.031;25150;25702;0
"Unity.TextMeshPro.dll!TMPro::FastAction`1.Call()";0.0016;0.0002;0.1559;25193;25080;25704;14;16;3.64659983318415;0.00208735;0.0009;0.0023;12635;6;1;32;1747;24216;0.0001;0.154;24216;25704;0.0008
"PostLateUpdate.PlayerEmitCanvasGeometry";0.0016;0.0007;0.0203;25234;26073;25120;2;2;4.11469997599488;0.00205735;0.0014;0.0021;2000;1;1;1;2000;24216;0.0007;0.0203;26073;25120;0.0033
"mscorlib.dll!System.Collections.Generic::ArraySortHelper`1.InternalBinarySearch()";0.0016;0.0016;0.0016;25308;25308;25308;27;27;0.0015999999595806;0.0016;0.0016;0.0016;1;1;1;1;1;25308;0.0016;0.0016;25308;25308;0
"mscorlib.dll!System::IntPtr.op_Addition()";0.0016;0.0012;0.0246;25318;24223;25516;10;41;4.47409993992187;0.002482852;0.0014;0.0024;7424;4;4;18;1802;24216;0.0003;0.0189;24216;25516;0.0013
"UnityEngine.TilemapModule.dll!UnityEngine.Tilemaps::Tilemap.GetTileAsset_Injected()";0.0016;0.0009;0.0786;25428;24280;25099;7;7;2.99489997536875;0.002148422;0.0013;0.0023;1567;1;1;2;1394;24216;0.0002;0.0786;24563;25099;0.0011
"UnityEngine.CoreModule.dll!UnityEngine::Mesh.set_normals()";0.0016;0.0015;0.0178;25452;24834;26017;15;17;0.0249999995576218;0.00625;0.0015;0.0041;9;1;1;5;4;24834;0.0015;0.008;24834;26017;0
"mscorlib.dll!System.Collections.Generic::Queue`1.Enqueue()";0.0016;0.0008;0.0111;25478;25258;25962;8;17;0.71599999582395;0.002317152;0.0013;0.0029;427;1;1;5;309;24218;0.0003;0.0111;24247;25962;0
"UnityEngine.UIModule.dll!UnityEngine::Canvas.get_targetDisplay()";0.0016;0.0008;0.0965;25539;24472;26072;9;12;4.13019996776711;0.0020651;0.0012;0.0024;4000;2;2;2;2000;24216;0.0003;0.0937;24271;26072;0.0013
"UnityEngine.CoreModule.dll!UnityEngine.Events::BaseInvokableCall.AllowInvoke()";0.0016;0.0008;0.0175;25548;26017;24220;9;35;0.747499997785781;0.002087989;0.0011;0.0026;398;1;1;4;358;24220;0.0007;0.0077;25483;25743;0
"Unity.ResourceManager.dll!UnityEngine.ResourceManagement.AsyncOperations::AsyncOperationBase`1.UnityEngine.ResourceManagement.AsyncOperations.IAsyncOperation.get_ReferenceCount()";0.0016;0.0009999999;0.0291;25802;24318;25421;10;10;4.45919977000449;0.002475958;0.0014;0.0023;16209;9;9;9;1801;24216;0.0001;0.0185;24216;25421;0.0014
"UnityEngine.ParticleSystemModule.dll!::MainModule.set_startLifetime()";0.0016;0.0012;0.0086;25804;25714;24860;12;13;0.127700000652112;0.002455769;0.0015;0.0021;54;1;1;2;52;24287;0.001;0.0076;24860;24860;0
"mscorlib.dll!System.Collections.Generic::Comparer`1.Create()";0.0016;0.0016;0.0016;25904;25904;25904;39;42;0.0015999999595806;0.0016;0.0016;0.0016;2;2;2;2;1;25904;0.0008;0.0008;25904;25904;0
"mscorlib.dll!System.Collections.ObjectModel::KeyedCollection`2.get_Items()";0.0016;0.0016;0.0016;25904;25904;25904;36;42;0.0015999999595806;0.0016;0.0016;0.0016;6;6;6;6;1;25904;0.0002;0.0004;25904;25904;0
"mscorlib.dll!System.IO::StringWriter.Close()";0.0016;0.0016;0.0016;25904;25904;25904;25;27;0.0015999999595806;0.0016;0.0016;0.0016;4;4;4;4;1;25904;0.0002;0.0006;25904;25904;0
"mscorlib.dll!System.Runtime.InteropServices::ComVisibleAttribute..ctor()";0.0016;0.0016;0.0016;25904;25904;25904;40;50;0.0015999999595806;0.0016;0.0016;0.0016;9;9;9;9;1;25904;0.0001;0.0002;25904;25904;0
"mscorlib.dll!System::Double.IsInfinity()";0.0016;0.0016;0.0016;25904;25904;25904;34;34;0.0015999999595806;0.0016;0.0016;0.0016;2;2;2;2;1;25904;0.0004;0.0012;25904;25904;0
"System.Core.dll!System.Linq::OrderedEnumerable`2.GetEnumerableSorter()";0.0016;0.0016;0.0016;25904;25904;25904;38;41;0.0015999999595806;0.0016;0.0016;0.0016;2;2;2;2;1;25904;0.0007;0.0009;25904;25904;0
"UnityEngine.UI.dll!UnityEngine.UI::VertexHelper.get_currentVertCount()";0.0016;0.0005;0.0337;24543;24218;24694;16;16;2.34609987237491;0.002034779;0.0011;0.0021;9244;9;4;36;1153;24216;0.0001;0.0319;24216;24694;0
"UnityEngine.UI.dll!UnityEngine.UI::HorizontalOrVerticalLayoutGroup.get_spacing()";0.0016;0.0016;0.0016;26017;26017;26017;15;15;0.00159999984316528;0.0016;0.0016;0.0016;8;8;8;8;1;26017;0.0001;0.0006;26017;26017;0
"UnityEngine.CoreModule.dll!UnityEngine::Vector2.get_up()";0.0016;0.0016;0.0016;26017;26017;26017;16;16;0.00159999972674996;0.0016;0.0016;0.0016;8;8;8;8;1;26017;0;0.0007;26017;26017;0
"mscorlib.dll!::Context..ctor()";0.0016;0.0016;0.0016;25904;25904;25904;29;37;0.00159999961033463;0.0016;0.0016;0.0016;24;24;24;24;1;25904;0;0.0001;25904;25904;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonContainerContract.get_ItemTypeNameHandling()";0.0016;0.0016;0.0016;25904;25904;25904;31;34;0.00159999961033463;0.0016;0.0016;0.0016;20;20;20;20;1;25904;0;0.0001;25904;25904;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonProperty.get_PropertyType()";0.0016;0.0016;0.0016;25904;25904;25904;29;33;0.00159999961033463;0.0016;0.0016;0.0016;20;20;20;20;1;25904;0;0.0001;25904;25904;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonProperty.set_TypeNameHandling()";0.0016;0.0016;0.0016;25904;25904;25904;36;39;0.00159999961033463;0.0016;0.0016;0.0016;20;20;20;20;1;25904;0;0.0003;25904;25904;0
"UnityEngine.UI.dll!UnityEngine.UI::LayoutRebuilder.GetHashCode()";0.0016;0.0016;0.0016;26017;26017;26017;12;29;0.00159999961033463;0.0016;0.0016;0.0016;18;18;18;18;1;26017;0;0.0001;26017;26017;0
"UnityEngine.CoreModule.dll!UnityEngine::Camera.get_eventMask()";0.0015;0.0009;0.0583;24353;24285;25176;5;5;4.48599993175594;0.002284114;0.0012;0.0026;5892;3;3;3;1964;24216;0.0002;0.0569;24221;25176;0.0012
"UnityEngine.CoreModule.dll!UnityEngine::Mesh.CheckCanAccessSubmesh()";0.0015;0.0009;0.0159;24534;25531;25251;19;19;2.30819997249637;0.002001908;0.0012;0.002;1491;1;1;7;1153;24216;0.0007;0.0159;24221;25251;0
"Unity.TextMeshPro.dll!TMPro::TMP_FontAsset.UpdateAtlasTexturesInQueue()";0.0015;0.0002;0.0364;24688;25673;24236;11;13;3.42979981446115;0.001963251;0.0009;0.0022;12635;6;1;32;1747;24216;0.0001;0.0294;24216;25736;0.0011
"UnityEngine.IMGUIModule.dll!UnityEngine::GUILayoutGroup.SetVertical()";0.0015;0.0009;0.0422;24717;25200;25138;6;7;3.51589996402618;0.001952193;0.0013;0.0019;1907;1;1;3;1801;24216;0.0006;0.0422;25786;25138;0.0017
"UnityEngine.IMGUIModule.dll!UnityEngine::GUILayoutGroup.CalcHeight()";0.0015;0.0011;0.0144;24768;24218;25046;6;7;3.58299996482674;0.00198945;0.0013;0.0019;1907;1;1;3;1801;24216;0.0008;0.0144;25747;25046;0.0012
"TimeManager.Update";0.0015;0.0005;0.0108;24822;26017;25126;3;3;3.79419997287914;0.0018971;0.0013;0.0018;2000;1;1;1;2000;24216;0.0005;0.0108;26017;25126;0.0014
"UnityEngine.IMGUIModule.dll!UnityEngine::Event.get_type()";0.0015;0.0011;0.0226;24849;24650;25662;5;7;4.19699991680682;0.002330372;0.0014;0.0021;7628;4;4;12;1801;24216;0.0002;0.0169;24219;24992;0.0012
"UnityEngine.CoreModule.dll!UnityEngine.Events::PersistentCallGroup.Initialize()";0.0015;0.0009;0.02;24851;24795;24220;17;36;0.21849999926053;0.002276042;0.0011;0.0021;105;1;1;4;96;24220;0.0007;0.008;25483;24247;0
"Unity.TextMeshPro.dll!TMPro::TMP_FontAsset.UpdateFontFeaturesForFontAssetsInQueue()";0.0015;0.0002;0.08900001;24979;25071;25904;11;13;3.64209983892215;0.002084774;0.0009;0.0022;12635;6;1;32;1747;24216;0.0001;0.071;24216;24539;0.0007
"UnityEngine.CoreModule.dll!UnityEngine.Sprites::DataUtility.GetOuterUV()";0.0015;0.0009;0.0126;25082;24265;25304;15;15;2.24049997597467;0.001943192;0.0012;0.0021;1491;1;1;7;1153;24216;0.0004;0.0076;24241;25304;0
"UpdatePreloading";0.0015;0.0009;33.3307;25206;24224;26017;4;4;38.209599888185;0.0191048;0.0012;0.0031;2000;1;1;1;2000;24216;0.0009;33.3307;24224;26017;0.0011
"FrameEvents.XRBeginFrame";0.0015;0.0007;0.0656;25228;24271;24651;3;3;3.88939997123089;0.0019447;0.0013;0.002;2000;1;1;1;2000;24216;0.0007;0.0656;24271;24651;0.001
"mscorlib.dll!System::Enum.GetUnderlyingType()";0.0015;0.0015;0.0015;25308;25308;25308;27;27;0.00150000001303852;0.0015;0.0015;0.0015;1;1;1;1;1;25308;0.0015;0.0015;25308;25308;0
"mscorlib.dll!System::Enum.GetValue()";0.0015;0.0015;0.0015;25308;25308;25308;27;27;0.00150000001303852;0.0015;0.0015;0.0015;1;1;1;1;1;25308;0.0015;0.0015;25308;25308;0
"UnityEngine.CoreModule.dll!UnityEngine::SpriteRenderer.set_drawMode()";0.0015;0.0015;0.0015;25308;25308;25308;15;15;0.00150000001303852;0.0015;0.0015;0.0015;2;2;2;2;1;25308;0.0005;0.001;25308;25308;0
"UnityEngine.CoreModule.dll!UnityEngine::SystemInfo.SupportsTextureFormatNative()";0.0015;0.0015;0.0015;25308;25308;25308;21;21;0.00150000001303852;0.0015;0.0015;0.0015;1;1;1;1;1;25308;0.0015;0.0015;25308;25308;0
"UnityEngine.CoreModule.dll!UnityEngine::LineRenderer.set_startWidth_Injected()";0.0015;0.0001;0.1203;25513;25650;24999;7;24;1.55799997470604;0.002442006;0.0012;0.0025;2127;3;1;7;638;24216;0.0001;0.1197;24596;24999;0
"UnityEngine.InputLegacyModule.dll!::HitInfo.Compare()";0.0015;0.0009999999;0.0554;25549;25988;25735;6;6;5.09469994727988;0.00254735;0.0014;0.0024;6009;3;3;4;2000;24216;0.0002;0.0542;24490;25735;0.0014
"Assembly-CSharp.dll!::PanelPlayerTMP.RefreshCrystal()";0.0015;0.0009;0.0328;25698;25075;25904;5;5;3.99939996784087;0.002220655;0.0012;0.0028;1801;1;1;1;1801;24216;0.0009;0.0328;25075;25904;0.0011
"UnityEngine.InputForUIModule.dll!UnityEngine.InputForUI::EventProvider.NotifyUpdate()";0.0015;0.0006;0.0788;25748;25904;25899;3;3;4.77709997701459;0.00238855;0.0011;0.0032;2000;1;1;1;2000;24216;0.0006;0.0788;25904;25899;0.0011
"mscorlib.dll!System.Text::StringBuilder.ToString()";0.0015;0.0012;0.0164;25751;24840;25904;8;24;0.090399999753572;0.002658824;0.0014;0.0021;42;1;1;9;34;24539;0.001;0.0104;25904;24539;0
"UnityEngine.CoreModule.dll!UnityEngine::Object.GetHashCode()";0.0015;0.0003;0.1699018;25863;24403;26017;12;35;4.46040135851945;0.002230201;0.0007;0.0023;10402;4;1;1049;2000;24216;0.0001;0.1607;24216;24643;0.0005
"Assembly-CSharp.dll!::PlaySessionStatsService.RecordWaveCleared()";0.0015;0.0015;0.0015;25904;25904;25904;15;15;0.00150000001303852;0.0015;0.0015;0.0015;1;1;1;1;1;25904;0.0015;0.0015;25904;25904;0
"mscorlib.dll!System.Reflection::FieldInfo[].System.Collections.Generic.IEnumerable`1.GetEnumerator()";0.0015;0.0015;0.0015;25904;25904;25904;39;42;0.00150000001303852;0.0015;0.0015;0.0015;2;2;2;2;1;25904;0.0006;0.0009;25904;25904;0
"mscorlib.dll!System.Text::StringBuilder.get_RemainingCurrentChunk()";0.0015;0.0015;0.0015;25904;25904;25904;21;21;0.00150000001303852;0.0015;0.0015;0.0015;7;7;7;7;1;25904;0.0002;0.0003;25904;25904;0
"mscorlib.dll!System::Number.TryUInt32ToDecStr()";0.0015;0.0015;0.0015;25904;25904;25904;23;23;0.00150000001303852;0.0015;0.0015;0.0015;6;6;6;6;1;25904;0.0002;0.0004;25904;25904;0
"Unity.TextMeshPro.dll!TMPro::TMP_Text.ResizeInternalArray()";0.0015;0.0015;0.0069;25904;25904;26017;15;15;0.0083999999333173;0.0042;0.0015;0.0015;3;1;1;2;2;25904;0.0014;0.0055;26017;26017;0
"UnityEngine.UI.dll!::<>c.<.cctor>b__5_1()";0.0015;0.0015;0.0015;26017;26017;26017;11;23;0.00150000001303852;0.0015;0.0015;0.0015;4;4;4;4;1;26017;0.0003;0.0005;26017;26017;0
"UnityEngine.UI.dll!UnityEngine.EventSystems::BaseRaycaster.OnEnable()";0.0015;0.0015;0.0015;26017;26017;26017;9;9;0.00150000001303852;0.0015;0.0015;0.0015;1;1;1;1;1;26017;0.0015;0.0015;26017;26017;0
"UnityEngine.UI.dll!UnityEngine.UI::LayoutGroup.SetLayoutInputForAxis()";0.0015;0.0015;0.0015;26017;26017;26017;15;15;0.00150000001303852;0.0015;0.0015;0.0015;2;2;2;2;1;26017;0.0004;0.0011;26017;26017;0
"UpdateRendererBoundingVolumes";0.0015;0.0001;0.0728;26124;26069;25914;4;11;6.71649985039403;0.00335825;0.0008;0.0044;7502;3;1;17;2000;24216;0;0.066;24272;25385;0.0003
"UnityEngine.InputLegacyModule.dll!UnityEngine::Input.get_touchCount()";0.0015;0.0004;0.0211;24596;25472;24307;7;8;4.48819990950869;0.0022441;0.0008;0.0034;5998;3;1;3;2000;24216;0;0.0202;24221;24307;0.0008
"Assembly-CSharp.dll!::TowerWeapon.get_CanGoldUpgrade()";0.0015;0.0003;0.0031;24674;24755;24658;7;18;0.0484999984328169;0.001469697;0.0013;0.0016;85;3;1;3;33;24539;0.0002;0.0024;24640;24640;0
"UnityEngine.CoreModule.dll!UnityEngine::Camera.get_clearFlags()";0.0015;0.0007;0.1667;25602;24381;25380;5;5;4.30009993619751;0.00218946;0.0009999999;0.0025;4824;2;2;4;1964;24216;0.0002;0.1632;24222;25380;0.002
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonSerializerInternalBase..ctor()";0.0015;0.0015;0.0015;25904;25904;25904;24;26;0.00149999989662319;0.0015;0.0015;0.0015;4;4;4;4;1;25904;0.0003;0.0005;25904;25904;0
"UnityEngine.CoreModule.dll!UnityEngine::QualitySettings.get_activeColorSpace()";0.0015;0.0003;0.03529999;24798;25924;24236;13;13;3.46889965541777;0.001986769;0.0009999999;0.0021;22756;11;1;57;1746;24216;0;0.0104;24216;24430;0.0011
"Unity.TextMeshPro.dll!TMPro::TMP_TextInfo.ClearLineInfo()";0.0015;0.0001;0.0268;25296;25941;25455;12;14;3.0930998107724;0.001770521;0.0009;0.0021;12635;6;1;32;1747;24216;0;0.0244;24217;25455;0.0009999999
"UnityEngine.CoreModule.dll!UnityEngine::GameObject.get_activeInHierarchy_Injected()";0.0015;0.0001;0.2463999;25704;24761;25395;6;29;11.2789957351852;0.005639498;0.0008;0.004699999;93511;11;1;428;2000;24216;0;0.1223;24216;25395;0.0002
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::DefaultContractResolver.get_IgnoreIsSpecifiedMembers()";0.0015;0.0015;0.0015;25904;25904;25904;35;38;0.00149999978020787;0.0015;0.0015;0.0015;20;20;20;20;1;25904;0;0.0002;25904;25904;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonProperty.set_ShouldSerialize()";0.0015;0.0015;0.0015;25904;25904;25904;35;38;0.00149999978020787;0.0015;0.0015;0.0015;20;20;20;20;1;25904;0;0.0003;25904;25904;0
"UnityEngine.TextCoreFontEngineModule.dll!UnityEngine.TextCore::GlyphMetrics.get_horizontalAdvance()";0.0015;0;0.07030001;24407;24555;25663;14;24;3.57649944203149;0.002047224;0.0007;0.0022;49100;22;2;170;1747;24216;0;0.023;24216;25663;0.0009
"UnityEngine.CoreModule.dll!UnityEngine::Mathf.Clamp()";0.0015;0;0.1269;24665;25935;25204;7;27;3.56879956371995;0.002042816;0.0008;0.0023;44963;21;3;109;1747;24216;0;0.1257;24216;25204;0.0009
"Unity.TextMeshPro.dll!TMPro::TMP_Asset.get_instanceID()";0.0015;0;0.04470001;24782;25054;24539;14;27;3.74229941038357;0.002142129;0.0008;0.0024;49214;22;2;169;1747;24216;0;0.0254;24216;25455;0.0007
"Assembly-CSharp.dll!::AttackBehaviorBase.get_Tower()";0.0015;0;0.05659997;24810;24997;25152;6;18;7.43449757066264;0.004681673;0.0007;0.007899997;45101;16;1;104;1588;24216;0;0.0429;24216;25063;0
"UnityEngine.CoreModule.dll!UnityEngine::Quaternion.get_identity()";0.0015;0.0001;0.03339998;25333;24602;24236;5;19;3.50199952859839;0.002004579;0.0009;0.0022;41745;19;2;102;1747;24216;0;0.0143;24216;25445;0.0008
"mscorlib.dll!System::ReadOnlySpan`1..ctor()";0.0015;0;0.04189997;25547;26095;24539;7;37;4.38559940081905;0.0021928;0.0012;0.0021;50299;24;14;250;2000;24216;0;0.027;24216;24900;0.0007
"mscorlib.dll!System::String.GetRawStringData()";0.0015;0;0.1351;25882;26095;24515;9;40;4.41599947689974;0.002208;0.0012;0.001999999;48921;24;14;166;2000;24216;0;0.1332;24216;24515;0.0009999999
"mscorlib.dll!System.Collections.Generic::ValueListBuilder`1..ctor()";0.0015;0.0015;0.0015;25904;25904;25904;24;32;0.00149999966379255;0.0015;0.0015;0.0015;20;20;20;20;1;25904;0;0.0001;25904;25904;0
"mscorlib.dll!System.Text::UTF8Encoding.PtrDiff()";0.0015;0.0015;0.0015;25904;25904;25904;25;32;0.00149999966379255;0.0015;0.0015;0.0015;21;21;21;21;1;25904;0;0.0001;25904;25904;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonContract.InvokeOnSerialized()";0.0015;0.0015;0.0015;25904;25904;25904;27;33;0.00149999966379255;0.0015;0.0015;0.0015;24;24;24;24;1;25904;0;0.0001;25904;25904;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonProperty.get_HasMemberAttribute()";0.0015;0.0015;0.0015;25904;25904;25904;35;38;0.00149999966379255;0.0015;0.0015;0.0015;20;20;20;20;1;25904;0;0.0002;25904;25904;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonProperty.set_Converter()";0.0015;0.0015;0.0015;25904;25904;25904;36;39;0.00149999966379255;0.0015;0.0015;0.0015;20;20;20;20;1;25904;0;0.0002;25904;25904;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonProperty.set_ItemConverter()";0.0015;0.0015;0.0015;25904;25904;25904;36;39;0.00149999966379255;0.0015;0.0015;0.0015;20;20;20;20;1;25904;0;0.0003;25904;25904;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonProperty.set_ObjectCreationHandling()";0.0015;0.0015;0.0015;25904;25904;25904;36;39;0.00149999966379255;0.0015;0.0015;0.0015;20;20;20;20;1;25904;0;0.0003;25904;25904;0
"mscorlib.dll!System.Reflection::MethodInfo.op_Equality()";0.0015;0.0015;0.01319999;26017;26017;25904;16;53;0.0146999902790412;0.007349995;0.0015;0.0015;211;26;26;185;2;25904;0;0.0013;25904;25904;0
"UnityEngine.CoreModule.dll!UnityEngine::RectTransform.set_anchorMin_Injected()";0.0014;0.0003;0.1623;24375;24731;25703;12;23;2.34879998202086;0.002033593;0.0009999999;0.0021;2218;2;1;15;1155;24216;0.0001;0.0889;24290;26017;0
