Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"mscorlib.dll!Mono::SafeStringMarshal..ctor()";0.007099996;0.007099996;0.007099996;61925;61925;61925;40;49;0.00709999585524201;0.007099996;0.007099996;0.007099996;83;83;83;83;1;61925;0;0.0002;61925;61925;0
"UnityEngine.UI.dll!::MouseState.GetButtonState()";0.007;0.0052;0.1028;61878;62158;62201;8;10;17.3821996911429;0.0086998;0.0061;0.0087;15984;8;8;8;1998;60314;0.0004;0.0959;60316;62201;0.0105
"Assembly-CSharp.dll!::ObjectDetector.Update()";0.007;0.0042;0.8795;60995;60347;60642;4;4;16.0468999021687;0.009264953;0.0054;0.0086;1732;1;1;1;1732;60314;0.0042;0.8795;60347;60642;0.0081
"UnityEngine.UI.dll!UnityEngine.UIElements::UIToolkitInteroperabilityBridge.StopTrackingUIToolkitPanels()";0.007;0.007;0.007;62046;62046;62046;14;14;0.00699999975040555;0.007;0.007;0.007;1;1;1;1;1;62046;0.007;0.007;62046;62046;0
"mscorlib.dll!System::Nullable`1.GetValueOrDefault()";0.006999996;0.006999996;0.006999996;61925;61925;61925;24;36;0.00699999555945396;0.006999996;0.006999996;0.006999996;106;106;106;106;1;61925;0;0.0001;61925;61925;0
"mscorlib.dll!System::String.Ctor()";0.0069;0.002;0.0357;60737;61223;60430;13;40;2.48349999450147;0.008169408;0.0046;0.0106;619;2;1;17;304;60314;0.0005;0.0162;61925;61434;0
"Assembly-CSharp.dll!::EnemyHpViewer.SetFillThickness()";0.0069;0.006;0.1308;60938;61249;61925;10;22;0.449799990281463;0.01183684;0.0065;0.0077;45;1;1;4;38;60318;0.006;0.1308;61249;61925;0
"PostLateUpdate.PlayerSendFrameComplete";0.0069;0.001;0.2266;61055;62047;62141;2;2;20.3648999124998;0.01018245;0.0058;0.0086;2000;1;1;1;2000;60314;0.001;0.2266;62047;62141;0.0085
"UnityEngine.IMGUIModule.dll!UnityEngine::GUI.DoSetSkin()";0.0069;0.005;0.0484;61232;60371;61434;7;8;13.7924999478273;0.007963337;0.0061;0.0084;3538;2;2;6;1732;60314;0.0014;0.0373;60370;61434;0.0086
"UnityEngine.CoreModule.dll!UnityEngine::Transform.set_position_Injected()";0.0069;0.0006;0.0878;61576;61986;60976;6;26;13.5472990971757;0.007821767;0.0045;0.009699999;44163;24;3;73;1732;60314;0;0.0764;60314;60976;0.0057
"UnityEngine.TextCoreFontEngineModule.dll!UnityEngine.TextCore.LowLevel::FontEngine.PopulateLigatureSubstitutionRecordMarshallingArray()";0.0069;0.0069;0.0069;61925;61925;61925;24;24;0.00689999992027879;0.0069;0.0069;0.0069;2;2;2;2;1;61925;0.0025;0.0044;61925;61925;0
"ScriptableObject.OnDestroy";0.0069;0.0069;0.0069;62046;62046;62046;9;9;0.00689999992027879;0.0069;0.0069;0.0069;1;1;1;1;1;62046;0.0069;0.0069;62046;62046;0
"System.Core.dll!::Iterator`1..ctor()";0.006899999;0.006899999;0.006899999;61925;61925;61925;38;42;0.0068999994546175;0.006899999;0.006899999;0.006899999;9;9;9;9;1;61925;0.0005;0.0013;61925;61925;0
"UnityEngine.CoreModule.dll!UnityEngine::Component.get_gameObject_Injected()";0.006899998;0.0001;0.1307999;61836;61934;61570;6;34;19.1882926046892;0.009594146;0.0033;0.01299999;130773;40;1;599;2000;60314;0;0.0901;60314;60986;0.008499998
"UnityEngine.InputLegacyModule.dll!UnityEngine::Input.GetAxisRaw()";0.006800001;0.0031;0.9447;60555;62046;61266;7;9;16.9007000322454;0.00845035;0.0054;0.0086;7996;4;2;4;2000;60314;0.0009;0.9139;60318;61266;0.01
"UnityEngine.UI.dll!UnityEngine.UI.Collections::IndexedSet`1.get_Item()";0.006800001;0.0017;0.182;61116;62058;61624;9;12;15.153199077351;0.007933612;0.005599999;0.0085;59145;30;12;66;1910;60314;0.0001;0.1395;60314;61624;0.0094
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonPropertyCollection.GetKeyForItem()";0.006800001;0.006800001;0.006800001;61925;61925;61925;38;42;0.00680000055581331;0.006800001;0.006800001;0.006800001;40;40;40;40;1;61925;0.0001;0.0002;61925;61925;0
"UnityEngine.CoreModule.dll!UnityEngine::Mesh.set_bounds_Injected()";0.0068;0.0008;0.08430002;61170;60824;60542;15;18;14.0346998730092;0.008782666;0.004;0.0113;17659;9;1;35;1598;60314;0.0001;0.0301;60360;60542;0.0082
"Physics2D.SolveDiscreteTraversal";0.0068;0.0013;0.1543;61600;62016;61223;6;6;15.8626998794498;0.0109549;0.0049;0.0125;1457;1;1;2;1448;60314;0.0013;0.1543;62016;61223;0.0075
"mscorlib.dll!System.Collections::DictionaryEntry..ctor()";0.006799998;0.006799998;0.006799998;61925;61925;61925;42;49;0.00679999822750688;0.006799998;0.006799998;0.006799998;61;61;61;61;1;61925;0;0.0003;61925;61925;0
"Clear";0.0067;0.0006;0.0592;60913;62047;61159;7;7;14.0252999265795;0.00701265;0.006;0.0079;2000;1;1;1;2000;60314;0.0006;0.0592;62047;61159;0.0069
"Assembly-CSharp.dll!::BombProjectile.OnTriggerEnter2D()";0.0067;0;1.5406;61032;60485;61689;7;7;27.1432000657078;0.1217184;0.0037;0.0155;368;1;1;5;223;60315;0;1.5405;60449;61689;0
"mscorlib.dll!System::Number.DoubleToNumber()";0.0067;0.004;0.024;61156;60996;61544;11;38;1.65999999595806;0.007793427;0.0049;0.0098;306;1;1;5;213;60314;0.0008;0.0189;60370;61089;0
"UnityEngine.UI.dll!UnityEngine.UI::CanvasScaler.HandleScaleWithScreenSize()";0.0067;0.0051;0.1165;61851;60750;62053;8;11;16.4378999052569;0.00821895;0.0062;0.0085;2001;1;1;2;2000;60314;0.0051;0.1165;60750;62053;0.007
"mscorlib.dll!System.Collections.Generic::ArraySortHelper`1.InsertionSort()";0.0067;0.0067;0.0189;61925;61925;62239;14;46;0.0255999993532896;0.0128;0.0067;0.0067;4;2;2;2;2;61925;0.0031;0.0099;61925;62239;0
"Newtonsoft.Json.dll!::<>c__DisplayClass24_0.<TryBuildImmutableForArrayContract>b__0()";0.0067;0.0067;0.0067;61925;61925;61925;40;40;0.00669999979436398;0.0067;0.0067;0.0067;10;10;10;10;1;61925;0.0006;0.001;61925;61925;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonContainerContract.get_ItemConverter()";0.0067;0.0067;0.0067;61925;61925;61925;29;35;0.00669999979436398;0.0067;0.0067;0.0067;78;78;78;78;1;61925;0;0.0024;61925;61925;0
"System.Core.dll!System.Linq::Buffer`1..ctor()";0.0067;0.0067;0.0067;61925;61925;61925;38;41;0.00669999979436398;0.0067;0.0067;0.0067;2;2;2;2;1;61925;0.0028;0.0039;61925;61925;0
"UnityEngine.TextCoreFontEngineModule.dll!UnityEngine.TextCore.LowLevel::FontEngine.LoadFontFace()";0.0067;0.0067;0.0067;61925;61925;61925;22;22;0.00669999979436398;0.0067;0.0067;0.0067;2;2;2;2;1;61925;0.0033;0.0034;61925;61925;0
"UnityEngine.UI.dll!UnityEngine.EventSystems::BaseInputModule.OnDisable()";0.0067;0.0067;0.0067;62046;62046;62046;12;12;0.00669999979436398;0.0067;0.0067;0.0067;1;1;1;1;1;62046;0.0067;0.0067;62046;62046;0
"UnityEngine.UI.dll!UnityEngine.EventSystems::EventSystem.OnEnable()";0.0067;0.0067;0.0067;62046;62046;62046;9;9;0.00669999979436398;0.0067;0.0067;0.0067;1;1;1;1;1;62046;0.0067;0.0067;62046;62046;0
"PlayerEndOfFrame";0.0067;0.0009;0.2259;62089;62047;62141;3;3;20.0342999111162;0.01001715;0.0057;0.0085;2000;1;1;1;2000;60314;0.0009;0.2259;62047;62141;0.0084
"mscorlib.dll!System::Char.IsLetterOrDigit()";0.006699999;0.0007;0.09889998;61205;61931;60538;13;15;14.4914992489503;0.009068523;0.0038;0.0119;28882;13;1;103;1598;60314;0.0003;0.0563;60316;60345;0.0085
"UnityEngine.CoreModule.dll!UnityEngine::ResourcesAPI.FindShaderByName()";0.0066;0.0044;0.0146;60558;60638;61544;13;14;0.521099999081343;0.007041892;0.0052;0.0084;77;1;1;2;74;60331;0.0031;0.012;60524;61462;0
"UnityEngine.CoreModule.dll!UnityEngine.Bindings::OutStringMarshaller.GetStringAndDispose()";0.0066;0.0024;0.0381;60642;60934;60430;10;10;1.65119999088347;0.008015534;0.0041;0.0104;303;1;1;13;206;60314;0.001;0.0222;60525;61434;0
"UnityEngine.UI.dll!UnityEngine.EventSystems::ExecuteEvents.ShouldSendToComponent()";0.0066;0.0031;0.0398;60683;60388;62143;9;16;1.99329999019392;0.008410549;0.0048;0.0099;2860;10;4;40;237;60341;0.0001;0.0134;62248;62071;0
"UnityEngine.UI.dll!UnityEngine.UI::GraphicRegistry.GetRaycastableGraphicsForCanvas()";0.0066;0.0021;0.0927;60726;61794;61041;11;11;15.5006999112666;0.007758108;0.0052;0.0095;1998;1;1;1;1998;60314;0.0021;0.0927;61794;61041;0.0143
"mscorlib.dll!System.Text::StringBuilder.AppendFormatHelper()";0.0066;0.0047;0.4775;61428;61388;61925;8;25;0.682999991346151;0.02439286;0.0057;0.0077;32;1;1;5;28;60315;0.0012;0.4602;61925;61925;0
"UnityEngine.UI.dll!UnityEngine.UI::Image.get_mainTexture()";0.0066;0.0061;0.0243;61493;60846;60429;13;13;0.177000005263835;0.009833334;0.0064;0.0094;50;2;2;7;18;60318;0.0029;0.0084;62046;61925;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Utilities::ReflectionUtils.InheritsGenericDefinitionInternal()";0.0066;0.0066;0.0066;61925;61925;61925;39;39;0.00659999996423721;0.0066;0.0066;0.0066;1;1;1;1;1;61925;0.0066;0.0066;61925;61925;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Utilities::StringUtils.IndexOf()";0.0066;0.0066;0.0066;61925;61925;61925;36;36;0.00659999996423721;0.0066;0.0066;0.0066;1;1;1;1;1;61925;0.0066;0.0066;61925;61925;0
"EarlyUpdate.PhysicsResetInterpolatedTransformPosition";0.0066;0;0.0442;62016;60318;61247;2;2;14.4426999240823;0.00722135;0.0057;0.0085;2000;1;1;1;2000;60314;0;0.0442;60318;61247;0.0091
"Assembly-CSharp.dll!::PlayerService.remove_OnDied()";0.0066;0.0066;0.0066;62046;62046;62046;11;11;0.00659999996423721;0.0066;0.0066;0.0066;1;1;1;1;1;62046;0.0066;0.0066;62046;62046;0
"ApplyPass.PrepareKeywords";0.006599998;0.0005;0.0552;60880;62051;61266;5;8;13.7510968800052;0.006875549;0.0054;0.007999997;86062;45;6;79;2000;60314;0;0.0404;60314;61444;0.0145
"Assembly-CSharp.dll!::Enemy.ApplyBossVisual()";0.0065;0.006;0.0183;60876;60815;60429;10;15;0.120200000237674;0.008013333;0.0062;0.0072;38;2;2;6;15;60318;0.0022;0.0052;60429;60349;0
"System.dll!System.ComponentModel::AttributeCollection.GetDefaultAttribute()";0.0065;0.0065;0.0065;61925;61925;61925;41;44;0.00650000013411045;0.0065;0.0065;0.0065;2;2;2;2;1;61925;0.0026;0.0039;61925;61925;0
"mscorlib.dll!System.IO::TextWriter..ctor()";0.0065;0.0065;0.0065;61925;61925;61925;24;27;0.00649999966844916;0.0065;0.0065;0.0065;12;12;12;12;1;61925;0.0003;0.0009;61925;61925;0
"TMP Compute Character Advance";0.006499999;0.0005;0.1284;61482;61846;60538;13;15;14.3145992925856;0.008957822;0.0035;0.0121;28886;13;1;103;1598;60314;0.0003;0.0372;60316;61154;0.008199998
"Update.ScriptRunDelayedTasks";0.0064;0.0046;0.1572;61631;60605;61884;2;2;15.3685999005102;0.0076843;0.0058;0.008;2000;1;1;1;2000;60314;0.0046;0.1572;60605;61884;0.006
"Newtonsoft.Json.dll!::<>c.<CreateProperties>b__75_0()";0.0064;0.0064;0.0064;61925;61925;61925;42;45;0.0063999998383224;0.0064;0.0064;0.0064;20;20;20;20;1;61925;0.0002;0.0012;61925;61925;0
"PreLateUpdate.UIElementsUpdatePanels";0.0064;0.0045;0.0476;62179;62241;62138;2;2;15.083199925255;0.0075416;0.0058;0.0079;2000;1;1;1;2000;60314;0.0045;0.0476;62241;62138;0.0062
"Mesh.CreateMesh";0.006399999;0.0015;0.06460001;61206;60731;61154;7;13;12.5741002686555;0.007868649;0.0044;0.0101;17572;9;1;35;1598;60314;0.0001;0.0439;60363;61154;0.007
"mscorlib.dll!System.Reflection::RuntimeFieldInfo.get_BindingFlags()";0.006399997;0.006399997;0.006399997;61925;61925;61925;41;45;0.00639999657869339;0.006399997;0.006399997;0.006399997;120;120;120;120;1;61925;0;0.0001;61925;61925;0
"UnityEngine.CoreModule.dll!UnityEngine::ResourcesAPIInternal.FindShaderByName()";0.0063;0.0042;0.0135;60558;60638;60916;14;15;0.496399998664856;0.006708108;0.0049;0.0079;77;1;1;2;74;60331;0.003;0.0115;60524;61462;0
"TMP.UpdateGlyphAdjustmentRecords";0.0063;0.0063;0.0063;61925;61925;61925;16;16;0.00629999954253435;0.0063;0.0063;0.0063;2;2;2;2;1;61925;0.0021;0.0042;61925;61925;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonProperty.get_Ignored()";0.006299999;0.006299999;0.006299999;61925;61925;61925;30;35;0.00629999861121178;0.006299999;0.006299999;0.006299999;64;64;64;64;1;61925;0;0.0007;61925;61925;0
"mscorlib.dll!System.Reflection::RuntimeFieldInfo.get_Name()";0.006299997;0.006299997;0.006299997;61925;61925;61925;37;44;0.00629999674856663;0.006299997;0.006299997;0.006299997;120;120;120;120;1;61925;0;0.0001;61925;61925;0
"mscorlib.dll!System::Object..ctor()";0.006299997;0.006299997;0.006299997;61925;61925;61925;36;48;0.00629999674856663;0.006299997;0.006299997;0.006299997;132;132;132;132;1;61925;0;0.0001;61925;61925;0
"mscorlib.dll!System::Comparison`1.invoke_int_T_T()";0.006200001;0.0022;0.0359;60366;62134;60681;15;15;1.07310000318103;0.006968182;0.006;0.0079;412;3;1;3;154;60343;0.0017;0.0172;60353;62068;0
"UnityEngine.InputLegacyModule.dll!UnityEngine::CameraRaycastHelper.RaycastTry()";0.0062;0.0037;0.0282;60802;60750;61875;5;5;14.0446999280248;0.007353246;0.0048;0.0093;1910;1;1;1;1910;60314;0.0037;0.0282;60750;61875;0.0162
"mscorlib.dll!System.Reflection::FieldInfo.get_IsPublic()";0.0062;0.0062;0.0062;61925;61925;61925;38;41;0.00620000017806888;0.0062;0.0062;0.0062;40;40;40;40;1;61925;0.0001;0.0002;61925;61925;0
"SpriteRenderer.AwakeFromLoad";0.0062;0.0003;0.0409;61557;60322;61858;9;24;1.48899999115383;0.006830275;0.0051;0.0086;404;1;1;7;218;60314;0;0.0239;60815;60542;0
"LowLevelPhysics2D.PhysicsWorld.WriteDefinition";0.0062;0.0062;0.0062;62046;62046;62046;10;11;0.00619999971240759;0.0062;0.0062;0.0062;2;2;2;2;1;62046;0.0026;0.0036;62046;62046;0
"UnityEngine.CoreModule.dll!UnityEngine::Transform.get_childCount()";0.0062;0.0062;0.0062;62046;62046;62046;12;15;0.00619999971240759;0.0062;0.0062;0.0062;19;19;19;19;1;62046;0.0002;0.0006;62046;62046;0
"UnityEngine.CoreModule.dll!UnityEngine::Vector3.op_Multiply()";0.006199997;0;0.1932;60346;62046;60861;5;25;13.5625930361493;0.006781296;0.005299998;0.007499995;187104;105;2;144;2000;60314;0;0.1876;60314;60861;0.006199997
"mscorlib.dll!System.Reflection::RuntimeMethodInfo.get_BindingFlags()";0.006199997;0.006199997;0.006199997;61925;61925;61925;42;42;0.00619999691843987;0.006199997;0.006199997;0.006199997;98;98;98;98;1;61925;0;0.0001;61925;61925;0
"mscorlib.dll!System.Collections.Generic::ObjectEqualityComparer`1.IndexOf()";0.0061;0.0009;0.7782;61179;60732;61154;10;44;31.5210999875562;0.02188965;0.0027;0.0216;6667;3;1;48;1440;60314;0;0.1534;60319;60504;0.1256
"UnityEngine.Physics2DModule.dll!UnityEngine::Physics2D.Raycast()";0.0061;0.005;0.017;60398;60750;60468;5;5;0.0406999988481402;0.00814;0.0057;0.0069;5;1;1;1;5;60398;0.005;0.017;60750;60468;0
"UnityEngine.InputLegacyModule.dll!UnityEngine.Internal::InputUnsafeUtility.GetAxisRaw()";0.0061;0.0027;0.9383;60701;62046;61266;8;10;15.1857998650521;0.0075929;0.0049;0.0076;7996;4;2;4;2000;60314;0.0008;0.9109;60445;61266;0.0088
"UnityEngine.UI.dll!UnityEngine.UI::MultipleDisplayUtilities.RelativeMouseAtScaled()";0.0061;0.0035;0.163;61182;60457;60447;12;12;14.3801999294665;0.007197297;0.0046;0.0084;1998;1;1;1;1998;60314;0.0035;0.163;60457;60447;0.0124
"LowLevelPhysics2D.PhysicsWorld.SimulateBatch";0.0061;0;0.0345;61560;61162;60681;3;3;13.9633997607307;0.0069817;0.005;0.0098;3696;2;1;17;2000;60314;0;0.0335;60473;60681;0.0163
"System.dll!::WeakKeyComparer.System.Collections.IEqualityComparer.GetHashCode()";0.0061;0.0061;0.0061;61925;61925;61925;43;50;0.00609999988228083;0.0061;0.0061;0.0061;8;8;8;8;1;61925;0.0006;0.001;61925;61925;0
"Unity.ResourceManager.dll!UnityEngine.ResourceManagement.AsyncOperations::AsyncOperationHandle.get_Status()";0.0061;0.0061;0.0061;62046;62046;62046;17;20;0.00609999988228083;0.0061;0.0061;0.0061;6;6;6;6;1;62046;0.0006;0.0027;62046;62046;0
"Profiler.CollectPhysicsStats";0.0061;0.0037;0.0422;62127;62098;61247;3;3;12.5719999319408;0.007519139;0.0054;0.0082;1672;1;1;1;1672;60314;0.0037;0.0422;62098;61247;0.0077
"Unity.TextMeshPro.dll!TMPro::TMP_ListPool`1.Get()";0.006099999;0.0059;0.0093;60642;61925;62046;11;26;0.0212999996729195;0.0071;0.0059;0.006099999;18;6;2;10;3;60642;0.0006;0.0038;60642;61925;0
"UnityEngine.CoreModule.dll!UnityEngine::Behaviour.get_isActiveAndEnabled_Injected()";0.006099998;0.0001;0.1068999;60687;62088;61570;6;31;16.8197902235261;0.008414102;0.0024;0.01239999;146334;51;1;627;1999;60314;0;0.0264;60314;61223;0.007899997
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonProperty.get_Readable()";0.006099997;0.006099997;0.006099997;61925;61925;61925;30;35;0.0060999970883131;0.006099997;0.006099997;0.006099997;64;64;64;64;1;61925;0;0.002;61925;61925;0
"System.Core.dll!::<CastIterator>d__34`1.System.IDisposable.Dispose()";0.006099997;0.006099997;0.006099997;61925;61925;61925;41;52;0.0060999970883131;0.006099997;0.006099997;0.006099997;95;95;95;95;1;61925;0;0.0001;61925;61925;0
"Unity.TextMeshPro.dll!TMPro::TMP_UpdateManager.InternalRegisterTextObjectForUpdate()";0.006;0.0018;0.0206;60394;61192;61094;12;29;1.47030000132509;0.007034928;0.0044;0.0092;288;1;1;5;209;60314;0.0018;0.0199;60429;60832;0
"LowLevelPhysics2D.PhysicsWorld.Simulate";0.006;0.0034;0.0307;60896;61794;61676;4;4;11.8920999325346;0.0071125;0.0046;0.0089;1696;1;1;16;1672;60314;0.001;0.0307;62100;61676;0.0141
"Assembly-CSharp.dll!::TowerChargeGaugeView.ApplySorting()";0.006;0.006;0.0086;61165;61165;61686;15;15;0.0146000003442168;0.0073;0.006;0.006;4;2;2;2;2;61165;0.0022;0.0054;61165;61686;0
"mscorlib.dll!::UTF8Encoder..ctor()";0.006;0.006;0.006;61925;61925;61925;26;27;0.00600000005215406;0.006;0.006;0.006;6;6;6;6;1;61925;0.0008;0.0011;61925;61925;0
"mscorlib.dll!System.IO::FileStream.WriteSegment()";0.006;0.006;0.006;61925;61925;61925;26;27;0.00600000005215406;0.006;0.006;0.006;6;6;6;6;1;61925;0.0009;0.0011;61925;61925;0
"Unity.TextMeshPro.dll!TMPro::TMP_FontAsset.RegisterFontAssetForFontFeatureUpdate()";0.006;0.006;0.006;61925;61925;61925;21;21;0.00600000005215406;0.006;0.006;0.006;2;2;2;2;1;61925;0.0023;0.0037;61925;61925;0
"UnityEngine.CoreModule.dll!UnityEngine.Events::UnityEvent.AddListener()";0.006;0.006;0.006;62046;62046;62046;11;11;0.00600000005215406;0.006;0.006;0.006;3;3;3;3;1;62046;0.0015;0.0028;62046;62046;0
"UnityEngine.CoreModule.dll!UnityEngine::Renderer.get_sharedMaterial()";0.0059;0.0028;0.0253;60482;60471;61544;6;30;1.5046000010334;0.00709717;0.0044;0.008;565;2;1;10;212;60314;0.0013;0.0113;60326;61160;0
"UnityEngine.CoreModule.dll!UnityEngine::Transform.get_lossyScale_Injected()";0.0059;0.001;0.042;61404;62047;60538;7;20;13.1443987068487;0.0065722;0.0044;0.007900001;46072;22;5;58;2000;60314;0;0.0087;60324;61872;0.005799999
"Assembly-CSharp.dll!::EnemyShieldVisual.Clear()";0.0059;0.0006;0.0088;61616;60392;60581;8;20;0.120199998316821;0.004808;0.0006;0.0072;52;2;2;4;25;60347;0.0002;0.0059;61689;60581;0
"Assembly-CSharp.dll!::ProjectileFacing.FacePoint()";0.0059;0.0035;0.0437;60980;60371;60865;7;17;0.70229999627918;0.007166327;0.0052;0.0076;102;1;1;2;98;60314;0.0035;0.0235;60371;60542;0
"UnityEngine.CoreModule.dll!UnityEngine::Renderer.get_enabled()";0.0059;0.0009;0.0621;61200;61880;60861;6;10;12.5380999440094;0.00724327;0.0036;0.0089;21024;11;2;37;1731;60314;0.0003;0.034;60314;60861;0.0072
"Unity.TextMeshPro.dll!TMPro::TextMeshPro.get_transform()";0.0059;0.0005;0.08319999;61739;61934;60538;13;13;12.4768997296342;0.007812711;0.003;0.009999999;17567;9;1;35;1597;60314;0.0005;0.0145;60316;60865;0.0074
"mscorlib.dll!System.Runtime.InteropServices::SafeHandle.DangerousRelease()";0.0059;0.0059;0.0059;61925;61925;61925;25;29;0.00589999975636601;0.0059;0.0059;0.0059;24;24;24;24;1;61925;0.0001;0.0004;61925;61925;0
"mscorlib.dll!System::DateTimeFormat.TryFormatO()";0.0059;0.0059;0.0059;61925;61925;61925;23;23;0.00589999975636601;0.0059;0.0059;0.0059;1;1;1;1;1;61925;0.0059;0.0059;61925;61925;0
"Physics2D.FlagContactsForRecreation";0.005899999;0.001999999;0.1496;61366;61971;60538;7;7;13.9818928136956;0.009656004;0.0046;0.01129999;159212;106;100;137;1448;60314;0;0.0542;60314;61248;0.008299993
"Newtonsoft.Json.dll!Newtonsoft.Json::JsonWriter.UpdateCurrentState()";0.005800001;0.005800001;0.005800001;61925;61925;61925;31;37;0.00580000085756183;0.005800001;0.005800001;0.005800001;31;31;31;31;1;61925;0.0001;0.0003;61925;61925;0
"Unity.TextMeshPro.dll!TMPro::TMP_FontAsset.UpdateFontAssetsInUpdateQueue()";0.0058;0.0007;0.1118;61231;60735;61925;10;12;12.0521001198795;0.00754199;0.0033;0.0095;17653;9;1;35;1598;60314;0.0004;0.0665;60316;61925;0.008
"System.Core.dll!System.Collections.Generic::HashSet`1.Add()";0.0058;0.0007;6.8643;61489;60732;61031;6;32;19.0205002041766;0.01188781;0.0032;0.009799998;18211;9;1;38;1600;60314;0.0004;6.8553;60314;61031;0.0078
"mscorlib.dll!System.Text::StringBuilder.ExpandByABlock()";0.0058;0.0058;0.0058;61925;61925;61925;36;36;0.00580000039190054;0.0058;0.0058;0.0058;2;2;2;2;1;61925;0.0027;0.0031;61925;61925;0
"Assembly-CSharp.dll!::EnemySpawner.get_Count()";0.0058;0.0002;0.2049998;60612;61300;61570;7;12;17.0141927699005;0.01160586;0.0019;0.01509999;85702;36;1;351;1466;60315;0.0001;0.0725;60316;61648;0.0013
"mscorlib.dll!System::String.Concat()";0.0058;0.0051;0.1393;60719;60370;61925;7;41;0.218799987342209;0.01823333;0.0054;0.009;95;2;2;69;12;60360;0.0015;0.0053;61925;60379;0
"mscorlib.dll!System::Int32.ToString()";0.0058;0.0022;0.0286;60963;61110;61616;6;21;0.284099996788427;0.006929268;0.0045;0.0078;102;2;1;5;41;60346;0.0007;0.0257;60370;61616;0
"UnityEngine.CoreModule.dll!UnityEngine::MonoBehaviour.CancelInvoke()";0.0058;0.0017;0.0303;61810;60815;61858;5;19;1.85419999109581;0.006996981;0.0034;0.0087;425;1;1;7;265;60314;0.0012;0.0224;60727;61594;0
"mscorlib.dll!System::String.Replace()";0.0058;0.0058;0.0058;61925;61925;61925;21;21;0.00579999992623925;0.0058;0.0058;0.0058;1;1;1;1;1;61925;0.0058;0.0058;61925;61925;0
"mscorlib.dll!System::String.memset()";0.005799998;0.0001;0.08570003;60947;62096;60538;6;38;15.149589886576;0.007574795;0.0025;0.009899994;149024;61;1;261;2000;60314;0;0.0161;60314;61140;0.01009999
"mscorlib.dll!System::Math.Abs()";0.005799998;0.0004;0.05459999;61536;62111;61570;6;26;13.4064927639847;0.006703246;0.0042;0.008199994;160292;74;7;273;2000;60314;0;0.0297;60314;60547;0.007799994
"UnityEngine.TextCoreFontEngineModule.dll!UnityEngine.TextCore.LowLevel::MarkToBaseAdjustmentRecord.get_baseGlyphID()";0.005799998;0.005799998;0.005799998;61925;61925;61925;18;18;0.00579999759793282;0.005799998;0.005799998;0.005799998;106;106;106;106;1;61925;0;0.0001;61925;61925;0
"UnityEngine.CoreModule.dll!UnityEngine::MonoBehaviour.StopCoroutine()";0.0057;0.0032;0.08430004;60876;60938;62046;7;34;0.542200040770695;0.008092538;0.0044;0.0088;158;1;1;69;67;60318;0.0009;0.0128;62046;60704;0
"FixedUpdate.NewInputFixedUpdate";0.0057;0.0037;0.036;61257;62098;61570;2;2;12.7395999191795;0.007619378;0.005;0.0087;1696;1;1;16;1672;60314;0.0009;0.036;62100;61570;0.0109
"UnityEngine.TextCoreFontEngineModule.dll!UnityEngine.TextCore.LowLevel::FontEngine.PopulateLigatureSubstitutionRecordMarshallingArray_Injected()";0.0057;0.0057;0.0057;61925;61925;61925;25;25;0.00570000009611249;0.0057;0.0057;0.0057;2;2;2;2;1;61925;0.002;0.0037;61925;61925;0
"UnityEngine.CoreModule.dll!UnityEngine::Object.Equals()";0.0057;0.0008;0.7313995;60659;60792;61154;11;38;35.3149977488793;0.01766633;0.0022;0.0155;38335;5;1;766;1999;60314;0.0005;0.1496;60331;60504;0.1186
"UnityEngine.UI.dll!UnityEngine.EventSystems::EventSystem.RaycastComparer()";0.0057;0.002;0.0331;60718;62120;60681;16;16;0.970099982107058;0.00629935;0.0055;0.0071;412;3;1;3;154;60343;0.0016;0.017;60353;62068;0
"Assembly-CSharp.dll!::Projectile.AddForceToTarget()";0.0057;0.0021;0.0439;60727;60344;61858;9;19;0.320199994836003;0.006404;0.003;0.0069;127;3;1;4;50;60331;0.0016;0.0151;60494;61858;0
"UnityEngine.UI.dll!UnityEngine.UI::Image.SetSecondaryTextures()";0.0057;0.0051;0.0185;61373;60846;60429;12;12;0.147899999283254;0.008216667;0.0056;0.0074;50;2;2;7;18;60318;0.0021;0.0072;60318;60349;0
"UnityEngine.CoreModule.dll!UnityEngine::Mesh.set_tangents()";0.0057;0.0015;0.011;61925;60824;62046;15;17;0.0181999995838851;0.006066666;0.0015;0.0057;9;3;1;5;3;60824;0.0015;0.0027;60824;62046;0
"Physics2D.SolveDiscreteIsland";0.005699999;0.0011;0.1534;60666;62002;61223;7;7;12.9474996585632;0.008941644;0.0041;0.0101;20954;10;1;80;1448;60314;0.0002;0.1499;60950;61223;0.006599999
