Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"UnsafeUtility.Malloc";0.0038;0.0026;0.1495;80900;79601;80288;7;7;8.18549932166934;0.00409275;0.0034;0.0042;24000;12;12;12;2000;79030;0.0001;0.0892;79031;80288;0.003599999
"Physics2D.SolveDiscreteIsland";0.0037;0.0013;0.02189999;79387;79712;79113;8;8;0.948199937585741;0.004938541;0.0025;0.006399999;1761;7;1;51;192;79031;0.0003;0.0074;79031;79701;0
"ScriptableObject.OnDestroy";0.0037;0.0037;0.0037;79669;79669;79669;10;10;0.00370000000111759;0.0037;0.0037;0.0037;1;1;1;1;1;79669;0.0037;0.0037;79669;79669;0
"EarlyUpdate.ProcessRemoteInput";0.0037;0.0017;0.0635;79702;79955;80578;3;3;8.37509995908476;0.00418755;0.003;0.0047;2000;1;1;1;2000;79030;0.0017;0.0635;79955;80578;0.0039
"GUI.Repaint";0.0037;0.0023;0.5536;80638;80222;79498;3;3;81.1090998502914;0.04055455;0.003;0.0899;2001;1;1;2;2000;79030;0.0023;0.5536;80222;79498;0.0094
"EndGraphicsJobs";0.0036;0.0009;0.0245;80770;79772;79538;3;4;7.97159994626418;0.0039858;0.0033;0.0042;6000;3;3;3;2000;79030;0;0.0239;79030;79538;0.003
"DelayedCallManager.CancelCallDelayed";0.0036;0.0018;0.068;79181;79795;79669;6;14;0.154200003482401;0.007342857;0.0025;0.0061;178;1;1;138;21;79031;0;0.0048;79669;79669;0
"Assembly-CSharp.dll!::ProjectileVfx.OnDisable() [Invoke]";0.0036;0.0019;0.0076;79669;79234;79350;8;11;0.0367999998852611;0.004088889;0.0023;0.0057;21;2;1;5;9;79034;0.0011;0.0029;79076;79181;0
"ProcessRemoteInput";0.0036;0.0016;0.0634;80274;80468;80578;4;4;8.24319996964186;0.0041216;0.0029;0.0046;2000;1;1;1;2000;79030;0.0016;0.0634;80468;80578;0.0038
"PreLateUpdate.EndGraphicsJobsAfterScriptUpdate";0.0036;0.0011;0.0243;80639;79772;79538;3;3;7.96659997152165;0.0039833;0.0033;0.0041;2000;1;1;1;2000;79030;0.0011;0.0243;79772;79538;0.0032
"UnityEngine.UI.dll!UnityEngine.EventSystems::UIBehaviour.Awake() [Invoke]";0.0036;0.0036;0.0036;79669;79669;79669;7;11;0.00359999970532954;0.0036;0.0036;0.0036;14;14;14;14;1;79669;0.0001;0.0005;79669;79669;0
"CheckAllowDestructionRecursive [Editor Only]";0.0035;0.0001;0.0037;79034;79076;79669;9;16;0.00729999987379415;0.002433333;0.0001;0.0035;36;8;1;27;3;79034;0;0.0017;79034;79034;0
"EarlyUpdate.UpdatePreloading";0.0035;0.0011;281.7259;79869;80202;79669;3;3;288.734591087443;0.1443673;0.0022;0.004;2000;1;1;1;2000;79030;0.0011;281.7259;80202;79669;0.0022
"PrepareSceneCullingParameters";0.0035;0.0023;0.0371;80204;80392;80823;5;5;8.31059996387921;0.0041553;0.0032;0.004;2001;1;1;2;2000;79030;0.0023;0.0371;80392;80823;0.0107
"Profiler.ScreenshotUpdate";0.0034;0.0002;0.094;79388;79669;80807;4;4;12.0422999484726;0.00602115;0.0029;0.0042;2001;1;1;2;2000;79030;0;0.094;81029;80807;0.0084
"Loading.UpdatePreloading";0.0034;0.0009;281.7256;79497;80468;79669;4;4;288.44858591666;0.1442243;0.0021;0.0039;2000;1;1;1;2000;79030;0.0009;281.7256;80468;79669;0.002
"UnityEngine.CoreModule.dll!UnityEngine.SceneManagement::SceneManager.Internal_SceneLoaded() [Invoke]";0.0034;0.0034;0.0034;79669;79669;79669;8;8;0.00340000004507601;0.0034;0.0034;0.0034;1;1;1;1;1;79669;0.0034;0.0034;79669;79669;0
"FrameEvents.NewInputBeforeRenderUpdate";0.0034;0.0019;0.0306;79743;80467;79135;3;3;8.13769995979965;0.00406885;0.0026;0.0044;2001;1;1;2;2000;79030;0.0019;0.0306;80467;79135;0.0066
"TMP.RegisterTextObjectForUpdate";0.0033;0.0027;0.0055;79056;79112;79669;12;12;0.0192999998107553;0.00386;0.0028;0.005;9;1;1;5;5;79034;0.0008;0.005;79669;79076;0
"UnityEngine.CoreModule.dll!UnityEngine::RectTransform.SendReapplyDrivenProperties() [Invoke]";0.0033;0.0027;0.09240001;79063;79080;79669;8;13;0.212700005155057;0.01519286;0.0028;0.012;57;1;1;31;14;79031;0.0016;0.0233;79669;79669;0
"Assembly-CSharp.dll!::Projectile.OnTriggerEnter2D() [Invoke]";0.0033;0.0012;0.7379;79082;79197;79076;8;8;0.999299960094504;0.01491493;0.0017;0.0063;136;2;1;7;67;79031;0.0005;0.7334;79099;79076;0
"Profiler.CollectAudioStats";0.0033;0.0018;0.3011;79364;80994;79133;3;3;7.65849998651538;0.00382925;0.0028;0.0038;4000;2;2;2;2000;79030;0.0005;0.2933;80094;79133;0.0068
"UnityEngine.CoreModule.dll!UnityEngine.SceneManagement::SceneManager.Internal_ActiveSceneChanged() [Invoke]";0.0033;0.0033;0.0033;79669;79669;79669;9;9;0.00329999998211861;0.0033;0.0033;0.0033;1;1;1;1;1;79669;0.0033;0.0033;79669;79669;0
"UnityEngine.CoreModule.dll!UnityEngine::ReflectionProbe.CallSetDefaultReflection() [Invoke]";0.0032;0.0032;0.0032;79669;79669;79669;9;9;0.0031999999191612;0.0032;0.0032;0.0032;1;1;1;1;1;79669;0.0032;0.0032;79669;79669;0
"Update.ScriptRunDelayedTasks";0.0032;0.0019;0.0272;80003;80515;79783;3;3;7.27869997592643;0.00363935;0.0028;0.0038;2000;1;1;1;2000;79030;0.0019;0.0272;80515;79783;0.0023
"RenderForwardAlpha.Sort";0.0031;0.0008;0.0504;79173;79698;79109;6;9;8.8427999583655;0.01306174;0.0023;0.0257;986;1;1;2;677;79030;0.0001;0.0462;79705;79109;0
"UpdatePreloading";0.0031;0.0007;281.7251;79240;80468;79669;5;5;287.680197634676;0.1438401;0.0017;0.0035;2000;1;1;1;2000;79030;0.0007;281.7251;80468;79669;0.0017
"Physics.PrepareSimulationStage";0.0031;0.0022;0.0126;80153;79096;79701;4;4;1.35669999546371;0.003317115;0.0027;0.0035;411;1;1;3;409;79031;0.0014;0.0126;79113;79701;0.0027
"PostLateUpdate.UpdateCustomRenderTextures";0.0031;0.0015;0.1001;80579;80048;80059;3;3;7.25779997557402;0.0036289;0.0025;0.0042;2000;1;1;1;2000;79030;0.0015;0.1001;80048;80059;0.0021
"Physics2D.BeginContact";0.0031;0.0005;0.0246;79307;79438;79106;7;7;0.616099946259055;0.003689221;0.0012;0.0047;3595;22;1;67;167;79031;0;0.0061;79031;79086;0
"TMP Compute Text Metrics";0.003;0.0009999999;0.0129;79035;79230;79126;9;11;0.682299958658405;0.003158796;0.0022;0.0036;1883;8;3;60;216;79030;0;0.0089;79112;79126;0
"ScheduleGeometryJobs";0.003;0.0019;0.0054;79040;79042;79094;5;5;0.208199999760836;0.003017391;0.0026;0.0034;69;1;1;1;69;79030;0.0019;0.0054;79042;79094;0
"Assembly-CSharp.dll!::Slow.OnTriggerExit2D() [Invoke]";0.0029;0.0008;0.0064;79076;79213;79640;8;17;0.0485999991069548;0.003471429;0.0019;0.0045;19;1;1;2;14;79059;0.0006;0.0064;79059;79640;0
"TMP.UnregisterTextElementForGraphicRebuild";0.0029;0.0024;0.0034;79080;79245;79084;9;9;0.0235000001266599;0.0029375;0.0027;0.0031;8;1;1;1;8;79063;0.0024;0.0034;79245;79084;0
"Assembly-CSharp.dll!::SliderPositionAutoSetter.LateUpdate() [Invoke]";0.0029;0.0025;0.009099999;79086;79057;79030;5;5;0.296099997125566;0.003610976;0.0027;0.004;87;1;1;3;82;79030;0.0015;0.0084;79032;79103;0
"UnityEngine.CoreModule.dll!UnityEngine.Experimental.Rendering::ScriptableRuntimeReflectionSystemWrapper.Internal_ScriptableRuntimeReflectionSystemWrapper_TickRealtimeProbes() [Invoke]";0.0029;0.0017;0.0191;79367;80053;80899;3;3;6.42079996760003;0.0032104;0.0025;0.0033;2000;1;1;1;2000;79030;0.0017;0.0191;80053;80899;0.0021
"EarlyUpdate.UpdateInputManager";0.0029;0.0017;0.0325;80242;80053;79202;3;3;6.44889997551218;0.00322445;0.0024;0.0034;2000;1;1;1;2000;79030;0.0017;0.0325;80053;79202;0.0018
"Camera.FindStacks";0.0029;0.0018;0.0379;80427;80010;79961;3;3;6.81349988025613;0.00340675;0.0026;0.0034;4001;2;2;3;2000;79030;0;0.0377;80189;79961;0.0053
"PostLateUpdate.UpdateAllRenderers";0.0029;0.0011;0.5059;80915;80089;79538;3;3;86.9178998803254;0.04345895;0.002;0.102;2000;1;1;1;2000;79030;0.0011;0.5059;80089;79538;0.0014
"Application.Integrate Assets in Background";0.0028;0.0005;0.029;79126;80468;80334;6;6;5.26799996942282;0.002635318;0.0014;0.0032;1999;1;1;1;1999;79030;0.0005;0.029;80468;80334;0.001
"FixedUpdate.NewInputFixedUpdate";0.0028;0.0017;0.0138;79353;80253;79748;3;3;1.30279999307822;0.00318533;0.0024;0.0035;411;1;1;3;409;79031;0.0012;0.0138;79113;79748;0.0022
"UnityEngine.CoreModule.dll!UnityEngine::UnitySynchronizationContext.ExecuteTasks() [Invoke]";0.0028;0.0016;0.0267;80137;80011;79783;4;4;6.36899996327702;0.0031845;0.0025;0.0033;2000;1;1;1;2000;79030;0.0016;0.0267;80011;79783;0.0021
"UnityEngine.UI.dll!UnityEngine.EventSystems::BaseRaycaster.OnDisable() [Invoke]";0.0027;0.0027;0.0027;79669;79669;79669;13;13;0.00270000007003546;0.0027;0.0027;0.0027;1;1;1;1;1;79669;0.0027;0.0027;79669;79669;0
"Physics.Raycast";0.0027;0.0017;0.0167;79745;79731;80838;6;6;2.93389998411294;0.003034023;0.0025;0.0031;967;1;1;1;967;79030;0.0017;0.0167;79731;80838;0
"DestroyCullResults";0.0027;0.0016;0.1428;79843;79866;79128;4;4;16.5373999509029;0.0082687;0.0021;0.0142;2001;1;1;2;2000;79030;0.0016;0.1428;79866;79128;0.007
"PostLateUpdate.MemoryFrameMaintenance";0.0027;0.0016;0.0686;80509;80089;79669;3;3;6.17529996822122;0.00308765;0.0024;0.0032;2000;1;1;1;2000;79030;0.0016;0.0686;80089;79669;0.0023
"CustomRenderTextures.Update";0.0027;0.0013;0.0988;80700;80048;80059;4;4;6.45349997724406;0.00322675;0.0022;0.0038;2000;1;1;1;2000;79030;0.0013;0.0988;80048;80059;0.0018
"EarlyUpdate.UpdateCanvasRectTransform";0.0026;0.0011;0.0349;79357;80431;79783;3;3;5.88109997787979;0.00294055;0.002;0.0033;2000;1;1;1;2000;79030;0.0011;0.0349;80431;79783;0.0016
"Physics.SyncTransforms";0.0026;0.0019;0.0109;79490;79158;79701;5;5;1.13119999482296;0.00276577;0.0023;0.003;411;1;1;3;409;79031;0.0012;0.0109;79113;79701;0.0024
"PreUpdate.NewInputUpdate";0.0026;0.0008;0.0389;79885;79992;80242;3;3;5.65909996646224;0.00282955;0.0022;0.0032;2000;1;1;1;2000;79030;0.0008;0.0389;79992;80242;0.0009
"Audibility computation";0.0026;0.001;0.3107;80796;79496;80059;6;6;6.13439996948;0.0030672;0.0023;0.0031;2000;1;1;1;2000;79030;0.001;0.3107;79496;80059;0.0023
"TMP Handle GPOS Features";0.0025;0.0009999999;0.0167;79153;79219;79126;9;11;0.628999977954663;0.002912037;0.0021;0.0031;1872;8;3;55;216;79030;0;0.0077;79031;79126;0
"Prefabs.MergePrefabs";0.0025;0.0025;0.0025;79669;79669;79669;10;10;0.00249999994412065;0.0025;0.0025;0.0025;1;1;1;1;1;79669;0.0025;0.0025;79669;79669;0
"SpriteRenderer.OnChangeSprite";0.0025;0.0018;0.0029;79669;79234;79795;6;6;0.00719999987632036;0.0024;0.0018;0.0025;4;1;1;2;3;79234;0.0004;0.0029;79669;79795;0
"PreUpdate.Physics2DUpdate";0.0025;0.0009;0.0277;80798;79759;80659;3;3;5.24439996422734;0.0026222;0.0022;0.0029;2000;1;1;1;2000;79030;0.0009;0.0277;79759;80659;0.0011
"Tilemap.Update()";0.0024;0.0017;0.0168;79533;79483;79144;5;5;1.76219997543376;0.002757746;0.0022;0.0028;2556;4;4;4;639;79030;0;0.0088;79032;79144;0
"ParticleSystem.Update2";0.0024;0.0014;0.0246;79094;79091;79059;5;5;0.248000000254251;0.00302439;0.002;0.0031;106;1;1;2;82;79030;0.0003;0.0246;79044;79059;0
"LowLevelPhysics2D.PhysicsWorld.RenderWorlds";0.0024;0.0012;0.0142;79290;79739;79550;6;6;5.33069997571874;0.00266535;0.002;0.0028;2001;1;1;2;2000;79030;0.0012;0.0142;79739;79550;0.0085
"UnityEngine.UI.dll!UnityEngine.UI::Selectable.OnValidate() [Invoke]";0.0024;0.0024;0.0024;79669;79669;79669;11;11;0.00239999988116324;0.0024;0.0024;0.0024;5;5;5;5;1;79669;0.0002;0.0013;79669;79669;0
"PostUpdateScreenManagerAndInput";0.0024;0.0013;0.0292;79788;81023;80455;3;3;6.49719997751527;0.0032486;0.0019;0.0042;2000;1;1;1;2000;79030;0.0013;0.0292;81023;80455;0.0015
"Physics2D.Simulate";0.0024;0.001;57.4281;80068;79818;79112;4;4;158.561000323156;0.3876797;0.0014;0.5243;411;1;1;3;409;79031;0.001;57.4281;79818;79112;0.0012
"EarlyUpdate.Physics2DEarlyUpdate";0.0024;0.0013;0.0351;80132;80197;80299;3;3;5.30179997661617;0.0026509;0.0021;0.0028;2000;1;1;1;2000;79030;0.0013;0.0351;80197;80299;0.0015
"afterCullingOutputReady.Invoke";0.0024;0.0014;0.0286;80531;80052;79171;7;7;5.85999997321051;0.00293;0.002;0.003;2001;1;1;2;2000;79030;0.0014;0.0286;80052;79171;0.0102
"TMP Calculate Vertices Position";0.0023;0.0007;0.0193;79075;79221;79126;9;11;0.523399963625707;0.002423148;0.0017;0.0027;1883;8;3;60;216;79030;0.0001;0.0098;79030;79126;0
"TMP Save Text Extent";0.0021;0.0007;0.0088;79068;79219;79126;9;11;0.45999996230239;0.002129629;0.0015;0.0025;1879;8;3;57;216;79030;0;0.0061;79034;79126;0
"EarlyUpdate.PlayerCleanupCachedData";0.0021;0.0009;0.0677;79091;80170;80583;3;3;4.59379997896031;0.0022969;0.0017;0.0024;2000;1;1;1;2000;79030;0.0009;0.0677;80170;80583;0.0015
"TMP Handle Line Termination";0.0021;0.0007;0.0168;79202;79230;79126;9;11;0.503099985711742;0.002329167;0.0015;0.0026;898;5;1;10;216;79030;0.0002;0.0146;79031;79126;0
"Assembly-CSharp.dll!::ObjectDetector.Update() [Invoke]";0.0021;0.0012;0.0517;79531;79577;79413;5;5;1.55549999792129;0.002434272;0.0019;0.0024;639;1;1;1;639;79030;0.0012;0.0517;79577;79413;0
"UnityEditor.CoreModule.dll!UnityEditor.Build::BuildPipelineInterfaces.InitializeBuildCallbacks() [Invoke]";0.0021;0.0021;0.0021;79669;79669;79669;9;9;0.00209999992512167;0.0021;0.0021;0.0021;1;1;1;1;1;79669;0.0021;0.0021;79669;79669;0
"TilemapRenderer.CameraBoundsJob";0.002;0.0006;0.0106;79091;79057;79556;7;7;1.46699998213444;0.002306604;0.0015;0.0026;1328;2;1;3;636;79030;0.0002;0.0085;79085;79465;0
"PostLateUpdate.RenderAs2DUpdate";0.002;0.0011;0.0127;79202;80149;79594;3;3;4.26259998383466;0.0021313;0.0017;0.0023;2000;1;1;1;2000;79030;0.0011;0.0127;80149;79594;0.0016
"Cleanup Unused Cached Data";0.002;0.0008;0.0676;79761;80170;80583;4;4;4.47999998059822;0.00224;0.0017;0.0024;2000;1;1;1;2000;79030;0.0008;0.0676;80170;80583;0.0014
"Preload Single Step";0.002;0.0001;281.7124;80252;79856;79669;7;7;285.345502318887;0.1426727;0.0006;0.0024;2002;1;1;3;2000;79030;0.0001;259.0621;79856;79669;0.0003
"Assembly-CSharp.dll!::EnemyHpViewer.Update() [Invoke]";0.0019;0.001;0.0079;79046;79056;79075;5;5;0.172100000316277;0.002098781;0.0017;0.0021;87;1;1;3;82;79030;0.0004;0.0079;79030;79075;0
"UGUIBuildAnalytics.OnProcessScene";0.0019;0.0019;0.0019;79669;79669;79669;10;10;0.0019000000320375;0.0019;0.0019;0.0019;1;1;1;1;1;79669;0.0019;0.0019;79669;79669;0
"FrameEvents.OnBeforeRenderCallback";0.0019;0.0011;0.0341;79681;79993;79987;3;3;4.48249998339452;0.00224125;0.0016;0.0022;2001;1;1;2;2000;79030;0.0011;0.0341;79993;79987;0.0033
"PlayerCleanupCachedData";0.0019;0.0008;0.0675;79796;80170;80583;5;5;4.27589998190524;0.00213795;0.0016;0.0022;2000;1;1;1;2000;79030;0.0008;0.0675;80170;80583;0.0014
"PreUpdate.PhysicsUpdate";0.0019;0.0004;0.0189;80413;79850;80551;3;3;3.9485999935132;0.0019743;0.0016;0.0023;2000;1;1;1;2000;79030;0.0004;0.0189;79850;80551;0.0005
"LowLevelPhysics2D.PhysicsWorld.PreSimulate";0.0019;0.0013;0.0281;80881;80772;80197;6;6;0.917699997778982;0.002243765;0.0017;0.0024;411;1;1;3;409;79031;0.0004;0.0281;79113;80197;0.0017
"PrepareUpdateRendererBoundingVolumes";0.0018;0.0009;0.0459;80782;79979;79346;4;9;4.64609984977869;0.00232305;0.0014;0.0028;10004;5;5;8;2000;79030;0;0.0417;79032;79346;0.0032
"Assembly-CSharp.dll!::BossOrbitCrownUpright.LateUpdate() [Invoke]";0.0018;0.0016;0.0025;79031;79032;79030;5;5;0.00789999996777624;0.001975;0.0016;0.002;4;1;1;1;4;79030;0.0016;0.0025;79032;79030;0
"Assembly-CSharp.dll!::Enemy.Move() [Coroutine: MoveNext] [Invoke]";0.0018;0.0015;0.0067;79045;79062;79109;5;5;0.175499999662861;0.002140244;0.0017;0.0021;83;1;1;2;82;79030;0.0015;0.0067;79062;79109;0
"Assembly-CSharp.dll!::Enemy.Update() [Invoke]";0.0018;0.0013;0.008;79065;79056;79075;5;5;0.169399999896996;0.002065854;0.0017;0.002;87;1;1;3;82;79030;0.0007;0.008;79030;79075;0
"CopyChannels";0.0018;0.0018;0.0084;79112;79112;79669;11;11;0.0101999996695668;0.0051;0.0018;0.0018;30;5;5;25;2;79112;0.0001;0.001;79669;79669;0
"Initialization.DirectorSampleTime";0.0018;0.0009;0.022;79219;80016;79202;3;3;3.85419998608995;0.0019271;0.0015;0.0021;2000;1;1;1;2000;79030;0.0009;0.022;80016;79202;0.0014
"Assembly-CSharp.dll!::OrbitSatelliteBody.OnTriggerStay2D() [Invoke]";0.0018;0.0012;0.201;79225;79217;79056;8;8;0.28030000498984;0.009343334;0.0015;0.0041;33;1;1;2;30;79056;0.0008;0.201;79072;79056;0
"PreLateUpdate.Physics2DLateUpdate";0.0018;0.0009;0.0225;79357;79822;79061;3;3;4.12269997491967;0.00206135;0.0015;0.0022;2000;1;1;1;2000;79030;0.0009;0.0225;79822;79061;0.0012
"PreUpdate.InputForUIUpdate";0.0018;0.0009;0.0376;79710;81004;79050;3;3;4.00789997878019;0.00200395;0.0015;0.0021;2000;1;1;1;2000;79030;0.0009;0.0376;81004;79050;0.0011
"Render";0.0018;0.0012;1.1706;79946;80160;79669;7;7;16.9963000551797;0.00849815;0.0016;0.0021;2000;1;1;1;2000;79030;0.0012;1.1706;80160;79669;0.0017
"PreUpdate.AIUpdate";0.0018;0.0011;0.0411;79980;79995;79413;3;3;4.18499998818152;0.0020925;0.0016;0.0021;2000;1;1;1;2000;79030;0.0011;0.0411;79995;79413;0.0014
"TilemapRenderer.PrepareChunkMode";0.0017;0.0007999999;0.0087;79282;79660;79619;9;9;1.09709998761537;0.00194177;0.0014;0.0021;1695;3;3;3;565;79030;0.0002;0.0058;79177;79143;0
"ParticleSystem.Draw";0.0017;0.0009;0.0088;79078;79071;79034;9;9;0.152199998963624;0.0019025;0.0014;0.0021;103;1;1;2;80;79030;0.0005;0.0053;79036;79034;0
"Assembly-CSharp.dll!::EnemyShieldVisual.LateUpdate() [Invoke]";0.0017;0.0013;0.0044;79090;79099;79111;5;5;0.162099999841303;0.001976829;0.0015;0.002;87;1;1;3;82;79030;0.0004;0.0044;79030;79111;0
"TMP.UnregisterTextObjectForUpdate";0.0017;0.0015;0.031;79171;79219;79669;9;14;0.0501999957486987;0.00502;0.0017;0.0018;39;1;1;30;10;79034;0.0004;0.0093;79669;79669;0
"PreLateUpdate.AccessibilityUpdate";0.0017;0.0009;0.0286;79277;81004;80476;3;3;3.85109997971449;0.00192555;0.0015;0.002;2000;1;1;1;2000;79030;0.0009;0.0286;81004;80476;0.0012
"Physics2D.EndContact";0.0017;0.0002;0.0106;79648;79430;79106;7;14;0.342799980644486;0.002040476;0.0007;0.003;3650;21;1;76;168;79031;0;0.0015;79031;79490;0
"UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.ShouldRunUpdate() [Invoke]";0.0017;0.0009;0.013;79840;80148;80576;4;4;3.80009992723353;0.00190005;0.0014;0.0021;4412;2;2;5;2000;79030;0.0001;0.0124;79831;80576;0.0018
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.HandleRenderPipelineChange() [Invoke]";0.0016;0.0006;0.0323;79632;80057;80152;3;3;3.59129995870171;0.00179565;0.0012;0.0021;4001;2;2;3;2000;79030;0.0002;0.0315;79107;80152;0.0017
"UnityEngine.UI.dll!UnityEngine.EventSystems::BaseInput..ctor() [Invoke]";0.0016;0.0016;0.0016;79669;79669;79669;7;7;0.0015999999595806;0.0016;0.0016;0.0016;1;1;1;1;1;79669;0.0016;0.0016;79669;79669;0
"Profiler.SerializeStats";0.0016;0.0012;0.01;79938;79526;80270;3;3;3.7641999728512;0.0018821;0.0014;0.002;2000;1;1;1;2000;79030;0.0012;0.01;79526;80270;0.0028
"UnityEngine.UI.dll!UnityEngine.EventSystems::UIBehaviour.OnValidate() [Invoke]";0.0016;0.0016;0.0016;79669;79669;79669;7;11;0.00159999984316528;0.0016;0.0016;0.0016;4;4;4;4;1;79669;0.0001;0.0009;79669;79669;0
"EngineJob";0.0016;0.0001;0.3565;80359;79915;79480;5;9;72.0767995739661;0.03625594;0.0009999999;0.0813;13492;7;1;31;1988;79030;0;0.3229;79041;79480;0.0014
"Assembly-CSharp.dll!::EnemyHp.HitScalePunch() [Coroutine: MoveNext] [Invoke]";0.0015;0.001;0.0029;79042;79046;79034;5;9;0.0289000000339001;0.00180625;0.0014;0.0019;17;1;1;2;16;79031;0.0009;0.0029;79034;79041;0
"LineRenderer.ScheduleGeometryJobs";0.0015;0.0008;0.0093;79106;79312;79483;4;4;0.861299994227011;0.001712326;0.0012;0.0017;503;1;1;1;503;79030;0.0008;0.0093;79312;79483;0
"PreUpdate.WindUpdate";0.0015;0.0007;0.0295;79414;79980;79137;3;3;3.28929997846717;0.00164465;0.0013;0.0018;2000;1;1;1;2000;79030;0.0007;0.0295;79980;79137;0.0009
"UnityEngine.CoreModule.dll!UnityEngine::AsyncOperation.InvokeCompletionEvent() [Invoke]";0.0015;0.0015;0.0015;79669;79669;79669;8;8;0.00150000001303852;0.0015;0.0015;0.0015;1;1;1;1;1;79669;0.0015;0.0015;79669;79669;0
"CoroutinesDelayedCalls";0.0015;0.0004;1.0663;80122;80613;79109;4;9;39.7023003291979;0.01985115;0.0009999999;0.0096;8413;4;4;7;2000;79030;0;1.0604;79290;79109;0.0032
"FixedUpdate.AudioFixedUpdate";0.0015;0.0009;0.0059;80639;80197;79701;3;3;0.676199994515628;0.001653301;0.0013;0.0018;411;1;1;3;409;79031;0.0003;0.0059;79113;79701;0.0011
"Director.SampleTime";0.0015;0.0008;0.0211;80889;79980;79202;4;4;3.40769998158794;0.00170385;0.0013;0.0019;2000;1;1;1;2000;79030;0.0008;0.0211;79980;79202;0.0011
"Physics.Simulate";0.0014;0.001;0.0308;79315;79950;79940;5;5;0.627999991062097;0.001535452;0.0012;0.0016;411;1;1;3;409;79031;0.0005;0.0308;79113;79940;0.0011
"ReflectionProbes.Update";0.0014;0.0007;0.012;79556;80053;80899;4;4;3.1069999752217;0.0015535;0.0012;0.0017;2000;1;1;1;2000;79030;0.0007;0.012;80053;80899;0.0009
"UnityEngine.CoreModule.dll!UnityEngine::Application.InvokeOnBeforeRender() [Invoke]";0.0014;0.0007;0.0332;79625;80094;79987;4;4;3.27269997331314;0.00163635;0.0012;0.0017;2001;1;1;2;2000;79030;0.0007;0.0332;80094;79987;0.0023
"UnityEngine.UI.dll!UnityEngine.UI::LayoutGroup.OnValidate() [Invoke]";0.0014;0.0014;0.0014;79669;79669;79669;11;11;0.00139999995008111;0.0014;0.0014;0.0014;4;4;4;4;1;79669;0.0002;0.0006;79669;79669;0
"UnityEngine.IMGUIModule.dll!UnityEngine::Event.Internal_MakeMasterEventCurrent() [Invoke]";0.0014;0.0009;0.0107;80369;79372;79128;4;5;3.2838999821106;0.00164195;0.0012;0.0017;2006;1;1;3;2000;79030;0.0004;0.0107;80103;79128;0.0043
"RenderTexture.GarbageCollectTemporary";0.0014;0.0006;0.06919999;80376;80531;80583;3;9;3.24959995754762;0.0016248;0.0011;0.0017;4001;2;2;3;2000;79030;0.0002;0.0658;79248;80583;0.0009999999
"Physics.RunSimulationStage";0.0014;0.0011;0.0309;80623;79201;79940;4;4;0.661799992551096;0.001618093;0.0013;0.0016;411;1;1;3;409;79031;0.0006;0.0309;79113;79940;0.0012
"Render.TransparentGeometry";0.0014;0.0011;0.9697;80902;79840;79058;5;5;171.043499457883;0.08552175;0.0013;0.2058;2001;1;1;2;2000;79030;0.0011;0.9697;79840;79058;0.0021
"TMP Compute Character Advance";0.0014;0.0004;0.0141;79218;79226;79126;9;11;0.333299971825909;0.001543055;0.0009999999;0.0017;1880;8;3;57;216;79030;0;0.0078;79033;79126;0
"Unity.TextMeshPro.dll!TMPro::TextMeshProUGUI.OnValidate() [Invoke]";0.0014;0.0014;0.0014;79669;79669;79669;11;11;0.00139999983366579;0.0014;0.0014;0.0014;10;10;10;10;1;79669;0.0001;0.0005;79669;79669;0
"Unity.TextMeshPro.dll!TMPro::TextMeshPro.OnBecameVisible() [Invoke]";0.0013;0.001;0.0033;79056;79076;79034;8;8;0.00560000003315508;0.001866667;0.001;0.0013;3;1;1;1;3;79034;0.001;0.0033;79076;79034;0
"gameObjectChangedScene.Invoke";0.0013;0.0011;0.0029;79076;79034;79669;10;10;0.00529999996069819;0.001766667;0.0011;0.0013;6;1;1;4;3;79034;0.0001;0.0014;79669;79669;0
"Batch.DrawDynamic";0.0013;0.001;0.0081;79083;79152;79034;9;9;0.284699996933341;0.001506349;0.0012;0.0017;189;1;1;1;189;79030;0.001;0.0081;79152;79034;0
"SpeedTreeWindManager.Update";0.0013;0.0006;0.0292;79176;79819;79137;4;4;2.8143999769236;0.0014072;0.0011;0.0015;2000;1;1;1;2000;79030;0.0006;0.0292;79819;79137;0.0007
"UIEvents.UpdateCanvasRectTransform";0.0013;0.0009;0.1065;79833;79734;80331;4;4;3.09529998968355;0.00154765;0.0011;0.0016;2000;1;1;1;2000;79030;0.0009;0.1065;79734;80331;0.001
"Physics2D.SyncTransformChanges";0.0013;0.0004;0.9787;79944;79968;79106;5;5;51.725899796962;0.1264692;0.0006;0.2648;411;1;1;3;409;79031;0.0003;0.9787;79113;79106;0.0004
